,Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent
1868,0,76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,2.53e+16,48,820,1,2,4,1
1869,0,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,4.22e+16,41,382,1,1,3,1
1870,1,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,5.76e+16,35,2126,1,0,2,0
1871,1,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,5011200000000000.0,34,2069,1,0,2,0
1872,0,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,4.48e+16,38,72,1,1,3,1
1873,0,61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,2246400000000000.0,55,732,0,1,2,1
1874,0,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,2937600000000000.0,49,801,0,0,1,0
1875,0,49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,2.18e+16,74,236,0,1,2,1
1876,2,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,5.69e+16,45,80,1,1,3,1
1877,1,90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,7776000000000000.0,69,1685,0,0,1,0
1878,1,113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,2764800000000000.0,78,277,0,0,1,0
1879,1,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,3.29e+16,73,507,1,1,3,1
1880,1,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,4.24e+16,59,68,1,2,4,1
1881,0,22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,6652800000000000.0,40,49,0,0,1,0
1882,1,73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,8899200000000000.0,36,397,1,0,2,0
1883,0,29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,2.14e+16,52,39,0,1,2,1
1884,0,45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,1.34e+16,55,306,1,1,3,1
1885,0,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,3.58e+16,69,976,1,0,2,0
1886,1,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,2.56e+16,52,1028,1,1,3,1
1887,0,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,1.24e+16,37,70,1,1,3,1
1888,0,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,4.03e+16,64,46,1,0,2,0
1889,1,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,2.38e+16,43,51,1,1,3,1
1890,2,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,6048000000000000.0,63,1263,1,0,2,0
1891,0,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,5.15e+16,53,1490,0,1,2,1
1892,1,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,5.38e+16,52,1564,1,0,2,0
1893,0,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,5.84e+16,56,1815,1,1,3,1
1894,1,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,4.49e+16,60,1198,0,1,2,1
1895,0,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,5.82e+16,55,416,0,1,2,1
1896,0,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,4.3e+16,33,85,1,0,2,0
1897,1,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,3.4e+16,42,47,0,1,2,1
1898,0,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,4.27e+16,47,137,0,0,1,0
1899,1,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,4.75e+16,58,21,1,2,4,1
1900,2,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,604800000000000.0,46,70,0,1,2,1
1901,2,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,1.39e+16,51,909,1,1,3,1
1902,0,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,5.33e+16,67,1676,0,0,1,0
1903,1,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,2.34e+16,80,1735,0,0,1,0
1904,0,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,4.64e+16,64,1191,0,2,3,1
1905,1,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,2.57e+16,46,24,1,1,3,1
1906,1,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,5.04e+16,54,1182,1,1,3,1
1907,0,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,3.21e+16,53,1280,1,0,2,0
1908,0,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,5.12e+16,66,1336,0,0,1,0
1909,1,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,3.26e+16,58,749,1,2,4,1
1910,1,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,1.91e+16,49,91,1,2,4,1
1911,1,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,2.37e+16,76,414,1,1,3,1
1912,1,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,1.49e+16,41,44,1,1,3,1
1913,1,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,7689600000000000.0,55,63,1,2,4,1
1914,0,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,3.86e+16,72,901,1,1,3,1
1915,2,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,5.71e+16,48,38,1,2,4,1
1916,1,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,4.11e+16,67,455,0,1,2,1
1917,1,54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,5.07e+16,74,775,0,1,2,1
1918,1,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,8467200000000000.0,64,15,1,1,3,1
1919,0,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,2.61e+16,50,38,1,1,3,1
1920,1,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1.24e+16,39,1512,1,0,2,0
1921,0,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,4.59e+16,73,43,1,1,3,1
1922,0,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,5.97e+16,46,42,0,1,2,1
1923,0,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,5616000000000000.0,39,1089,1,0,2,0
1924,1,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,5.64e+16,47,162,1,1,3,1
1925,0,70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,4.39e+16,72,1272,0,0,1,0
1926,0,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,5.22e+16,41,1173,1,0,2,0
1927,1,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,777600000000000.0,49,816,1,1,3,1
1928,0,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,3.93e+16,55,74,0,2,3,1
1929,0,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,4.34e+16,69,134,1,1,3,1
1930,1,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,3.08e+16,83,157,0,0,1,0
1931,0,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,2.45e+16,47,561,1,1,3,1
1932,0,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,4147200000000000.0,72,1336,0,0,1,0
1933,1,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,5.92e+16,47,2092,1,0,2,0
1934,1,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,1.88e+16,59,463,0,0,1,0
1935,1,76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,4924800000000000.0,73,1130,0,0,1,0
1936,0,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,1.41e+16,47,20,1,1,3,1
1937,0,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,5.31e+16,67,377,0,1,2,1
1938,0,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,3.73e+16,33,1544,0,0,1,0
1939,1,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,4579200000000000.0,73,138,0,2,3,1
1940,1,70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,3.12e+16,58,1012,1,1,3,1
1941,1,71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,3.07e+16,61,1766,0,0,1,0
1942,0,44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,1036800000000000.0,45,45,1,2,4,1
1943,0,40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,3.62e+16,71,161,0,2,3,1
1944,0,48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,1.51e+16,57,144,0,1,2,1
1945,0,74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,2.67e+16,76,1734,1,0,2,0
1946,0,64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,2.16e+16,51,823,1,1,3,1
1947,0,77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1.05e+16,60,1138,1,1,3,1
1948,0,72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,4.21e+16,74,1429,0,0,1,0
1949,1,85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1.36e+16,45,1371,1,0,2,0
1950,0,55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,4.32e+16,57,982,0,1,2,1
1951,0,39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,8294400000000000.0,40,44,0,1,2,1
1952,0,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,4.7e+16,52,318,1,2,4,1
1953,0,40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,3.87e+16,48,434,1,1,3,1
1954,2,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2.02e+16,52,198,1,2,4,1
1955,0,4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,2.31e+16,54,359,1,1,3,1
1956,2,32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,6.01e+16,60,576,1,0,2,0
1957,1,38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,2.44e+16,55,88,0,2,3,1
1958,0,36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,6912000000000000.0,44,63,1,1,3,1
1959,1,31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,4.93e+16,39,27,0,1,2,1
1960,0,24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,4.21e+16,39,193,1,1,3,1
1961,1,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,5.61e+16,49,101,0,1,2,1
1962,0,94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,1.18e+16,72,2211,1,0,2,0
1963,1,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,3.32e+16,61,140,1,1,3,1
1964,0,53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,4.34e+16,48,415,0,2,3,1
1965,0,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,4.77e+16,66,22,1,1,3,1
1966,0,57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,4.39e+16,45,263,1,2,4,1
1967,0,51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,3.21e+16,32,393,1,0,2,0
1968,0,23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,2.17e+16,37,147,1,1,3,1
1969,0,58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,6652800000000000.0,67,443,1,1,3,1
1970,1,72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1.68e+16,60,1958,0,0,1,0
1971,1,39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,3.96e+16,52,174,1,1,3,1
1972,1,91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2.2e+16,76,2217,0,0,1,0
1973,0,94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,7516800000000000.0,65,1691,0,1,2,1
1974,0,13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,3.78e+16,63,25,1,2,4,1
1975,2,96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,3196800000000000.0,43,809,1,0,2,0
1976,0,79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,5.78e+16,48,895,1,0,2,0
1977,1,56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,4.76e+16,48,484,1,1,3,1
1978,1,32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,4.57e+16,50,413,1,1,3,1
1979,2,67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,1.54e+16,43,331,0,1,2,1
1980,0,24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,4.13e+16,53,25,0,1,2,1
1981,1,28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,1.62e+16,56,13,0,1,2,1
1982,0,22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,5.71e+16,53,115,1,1,3,1
1983,0,33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,1468800000000000.0,57,16,0,0,1,0
1984,1,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,2.45e+16,51,92,0,2,3,1
1985,0,30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,2.02e+16,46,52,1,1,3,1
1986,0,63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,5.01e+16,53,1464,1,1,3,1
1987,0,41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,4.33e+16,59,441,0,1,2,1
1988,1,68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,2.46e+16,64,283,0,1,2,1
1989,1,65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,1.03e+16,57,747,1,1,3,1
1990,0,71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,3.5e+16,65,1870,0,0,1,0
1991,0,39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,4.32e+16,37,165,0,1,2,1
1992,0,96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,2.83e+16,46,1941,1,0,2,0
1993,2,34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,4.48e+16,42,839,1,0,2,0
1994,0,68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,5.97e+16,65,1655,0,0,1,0
1995,2,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,3.95e+16,48,23,1,2,4,1
1996,0,36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,4.19e+16,40,66,1,0,2,0
1997,0,27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,3.8e+16,56,37,1,2,4,1
1998,0,22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,7862400000000000.0,72,21,0,2,3,1
1999,0,30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,5.55e+16,51,22,1,3,5,1
2000,0,28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,1.18e+16,45,78,1,1,3,1
2001,1,43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,3.89e+16,41,79,1,1,3,1
2002,0,48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,1.37e+16,67,265,1,2,4,1
2003,1,77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1.24e+16,71,1175,1,1,3,1
2004,1,71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,4.3e+16,58,1305,1,1,3,1
2005,1,32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,1.09e+16,44,46,1,1,3,1
2006,0,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,4.1e+16,58,25,1,2,4,1
2007,0,23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,2.2e+16,70,46,0,0,1,0
2008,1,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,5.7e+16,74,874,1,1,3,1
2009,2,7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,6.02e+16,38,100,1,1,3,1
2010,1,68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,4.11e+16,76,930,0,1,2,1
2011,0,67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,1.86e+16,68,868,1,1,3,1
2012,0,17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,1.98e+16,47,45,1,1,3,1
2013,0,55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,3.68e+16,48,1260,1,1,3,1
2014,0,40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,2.37e+16,39,414,1,1,3,1
2015,0,60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,1.78e+16,73,392,1,1,3,1
2016,0,75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,5.47e+16,46,1109,1,2,4,1
2017,0,60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,3.4e+16,72,639,0,1,2,1
2018,0,38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,3.96e+16,39,79,1,1,3,1
2019,0,61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,4.37e+16,41,1665,1,0,2,0
2020,0,49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,3.65e+16,32,692,0,0,1,0
2021,0,83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,5.55e+16,53,1392,0,3,4,1
2022,0,29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,1.83e+16,42,44,1,1,3,1
2023,1,45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,1.81e+16,44,50,1,1,3,1
2024,0,37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,5.67e+16,52,467,1,1,3,1
2025,0,43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,1.82e+16,53,223,0,1,2,1
2026,0,53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,1728000000000000.0,64,158,1,1,3,1
2027,0,65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,2.51e+16,50,1211,1,0,2,0
2028,0,76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,5.88e+16,53,1575,0,1,2,1
2029,2,81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1.59e+16,76,1208,1,0,2,0
2030,0,32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,4.12e+16,72,43,1,2,4,1
2031,0,55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,2.42e+16,48,527,0,2,3,1
2032,0,76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,604800000000000.0,64,932,0,1,2,1
2033,1,36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,2332800000000000.0,68,71,0,2,3,1
2034,0,48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,259200000000000.0,70,54,1,2,4,1
2035,0,23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,4.03e+16,58,129,0,0,1,0
2036,0,71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,5.45e+16,50,1615,0,1,2,1
2037,1,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,2.96e+16,47,1034,0,1,2,1
2038,0,59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,4.67e+16,73,1088,1,1,3,1
2039,0,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,1.59e+16,54,137,1,1,3,1
2040,1,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,2.13e+16,41,1244,1,0,2,0
2041,0,42554,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,4.61e+16,45,41,1,2,4,1
2042,0,67445,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,5.93e+16,49,1174,1,1,3,1
2043,0,67046,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,4.66e+16,72,993,0,1,2,1
2044,0,42192,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,2.56e+16,75,100,1,0,2,0
2045,1,77610,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,5.25e+16,71,1680,1,1,3,1
2046,0,31761,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,7344000000000000.0,39,98,1,1,3,1
2047,0,34350,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,2.19e+16,44,48,1,1,3,1
2048,0,54591,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,2.83e+16,74,519,1,1,3,1
2049,0,71866,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,1.61e+16,67,715,1,1,3,1
2050,0,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,2.48e+16,54,37,1,1,3,1
2051,1,42000,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,4.62e+16,36,653,0,0,1,0
2052,0,69520,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,3.08e+16,40,1455,1,0,2,0
2053,0,64713,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,1.23e+16,53,602,0,1,2,1
2054,1,27889,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,3.1e+16,46,26,1,1,3,1
2055,2,22123,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,8121600000000000.0,63,102,0,0,1,0
2056,0,27803,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,5.81e+16,50,176,1,1,3,1
2057,0,51651,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,5.18e+16,63,433,1,1,3,1
2058,0,68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,4.6e+16,35,1366,1,0,2,0
2059,0,56796,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,4.3e+16,54,1001,1,1,3,1
2060,2,87000,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,4.85e+16,31,961,1,0,2,0
2061,0,79823,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,7776000000000000.0,64,1518,1,1,3,1
2062,0,30828,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,2.32e+16,43,56,0,1,2,1
2063,1,34109,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,2.03e+16,52,22,1,1,3,1
2064,1,53367,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,2.61e+16,49,400,0,2,3,1
2065,2,22390,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,2.17e+16,54,26,1,0,2,0
